"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:2To47c4jcrVKHSUxP7sbQp","Dried Out","spotify:artist:42D1U0ommjMX0HxRz4qcdv","6o","spotify:album:4Pm5kHe4yS2IC1kFToB3pO","Dried Out","spotify:artist:42D1U0ommjMX0HxRz4qcdv","6o","2021-01-20","https://i.scdn.co/image/ab67616d0000b273ee8ee900cc1ea57763b54273","1","1","194429","https://p.scdn.co/mp3-preview/177931191fc41c7b7e3d5f68783188a3bf671d60?cid=9950ac751e34487dbbe027c4fd7f8e99","true","9","QZFYY2174220","","2021-02-17T15:53:10Z"
"spotify:track:4bsk2DaGmyhLhCeSXxmDuX","Story","spotify:artist:5aMIbwZQvP2MHPMVC5zCGj","ODIE","spotify:album:1SgtXskC74No0x9a9iDlfw","Analogue","spotify:artist:5aMIbwZQvP2MHPMVC5zCGj","ODIE","2018-04-06","https://i.scdn.co/image/ab67616d0000b273e8f1f55f14d93b24f7cf8d5e","1","3","193201","https://p.scdn.co/mp3-preview/27bf66813d718a48a170a118bfedfdc7c4f56d48?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","USUYG1187305","","2021-02-17T14:21:08Z"
"spotify:track:004y4S7tlRZzis2BLQWALg","Cold Summer","spotify:artist:3wLPPJjPh8IgimdVcPM4Lg","Young Lungs","spotify:album:0S3aLjdorSo91Hr2Z7pT0x","Cold Summer","spotify:artist:3wLPPJjPh8IgimdVcPM4Lg","Young Lungs","2019-04-05","https://i.scdn.co/image/ab67616d0000b27371c3c1e6aa5a10cd45b35e59","1","1","173090","https://p.scdn.co/mp3-preview/55bb86a20c3e4b3c01d1fa67468a0fd8daf465ee?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZC5P1800061","","2021-02-17T14:15:08Z"
"spotify:track:26X5HqbySx5TSEW6tHCv7B","Paper Bag Interlude","spotify:artist:4jFolZNdNsmCX5SIqmQv3X, spotify:artist:1wxPItEzr7U7rGSMPqZ25r, spotify:artist:5akLE4T9GWOcySnGtZdBC3","goldenchildren, Shiloh Dynasty, Burgettii","spotify:album:4T9nAijxZC0lhttkI0gMX2","Beautiful","spotify:artist:4jFolZNdNsmCX5SIqmQv3X, spotify:artist:1wxPItEzr7U7rGSMPqZ25r, spotify:artist:5akLE4T9GWOcySnGtZdBC3","goldenchildren, Shiloh Dynasty, Burgettii","2020-01-17","https://i.scdn.co/image/ab67616d0000b2730728eb5b06a65f03c7c7546e","1","6","125387","https://p.scdn.co/mp3-preview/024dfe805c100fedea88303a7c0ce4195341122c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZJL41900038","","2021-02-16T14:33:16Z"
"spotify:track:4x5yw3r4bLOUokkxQFkTRs","Blow My High","spotify:artist:3J0qyBq8miao9sTXOlAkWp, spotify:artist:2yQYYGk1INA9FzwpYhdLcS","Ozer, Sussy","spotify:album:0huuDdidO5H9GUu6H3uJ2X","Blow My High","spotify:artist:3J0qyBq8miao9sTXOlAkWp","Ozer","2018-03-26","https://i.scdn.co/image/ab67616d0000b2730d0fa421370f75aa8eacfd91","1","1","227600","https://p.scdn.co/mp3-preview/fa94991da427c011424b405981ad22ffcc893052?cid=9950ac751e34487dbbe027c4fd7f8e99","true","30","QM4DW1814660","","2021-02-16T13:35:59Z"
"spotify:track:7cMGzSYblJvvEkLBj5jVKm","Slackface","spotify:artist:4QsNZ1JTLzhVSAzMxjLe7b","YTK","spotify:album:3ms7O7zROL5P1bisr3M0SM","Berea","spotify:artist:4QsNZ1JTLzhVSAzMxjLe7b","YTK","2019-02-21","https://i.scdn.co/image/ab67616d0000b273863951d6326e531101201315","1","2","124839","https://p.scdn.co/mp3-preview/840ecd96f61431c226f6f83e61cdafcf829b9565?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZDA41906163","","2021-02-16T12:25:41Z"
"spotify:track:3ZPqsNlUyRHebbc6r5gSDD","Mom's Whiskey (feat. Kota the Friend)","spotify:artist:7MigDh04CCntQbsBvugEmb, spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Marlon Craft, Kota the Friend","spotify:album:7gWNDp9KaqnR03wUKf5XPM","Mom's Whiskey (feat. Kota the Friend)","spotify:artist:7MigDh04CCntQbsBvugEmb","Marlon Craft","2020-03-25","https://i.scdn.co/image/ab67616d0000b273f6037e60e599b0fde6cf37ff","1","1","218250","https://p.scdn.co/mp3-preview/84dcdaa3ba8af8cfab34cd4236e50090a42b9f7b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","USQX92000264","","2021-02-16T11:14:03Z"
"spotify:track:4eWpw7fPRdu4GnSgaPLXnQ","OFFLINE","spotify:artist:4sGfNIfA14nKOKNi9NNQ12, spotify:artist:1yga8fySsCSERk1AFvVdQ9","LVTHER, EMAN8","spotify:album:1GJzf6jtjtRbKdcwbNp5Se","OFFLINE","spotify:artist:4sGfNIfA14nKOKNi9NNQ12, spotify:artist:1yga8fySsCSERk1AFvVdQ9","LVTHER, EMAN8","2019-10-15","https://i.scdn.co/image/ab67616d0000b2736dff3c01fc52844764964bac","1","1","209655","https://p.scdn.co/mp3-preview/cd796d50ec06af680bc1b131f536d94291b11d41?cid=9950ac751e34487dbbe027c4fd7f8e99","true","30","CA6D21900328","","2021-02-16T11:03:28Z"
"spotify:track:763bRiKpOi62UxrVB3RbiI","Vetements","spotify:artist:5BEGUGWpPDPKXCgqubqnLB","DIRTYXAN","spotify:album:4tLbK7E4L8Nbzt63xmF8IW","Vetements","spotify:artist:5BEGUGWpPDPKXCgqubqnLB","DIRTYXAN","2020-05-08","https://i.scdn.co/image/ab67616d0000b273077edc60424559d678ede915","1","1","140538","https://p.scdn.co/mp3-preview/ba0979c408ec8fcaf5b0d28074da1550be124b1c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","28","QZES82085135","","2021-02-16T10:36:51Z"
"spotify:track:1eiS3HdDSnqzckuTfnCzsh","Met in Hell","spotify:artist:3UkjkYH3InGv1apNX8UpHL","Keith Canva$","spotify:album:60C65MSVmnqZdQSHdPvZVf","Met in Hell","spotify:artist:3UkjkYH3InGv1apNX8UpHL","Keith Canva$","2019-07-08","https://i.scdn.co/image/ab67616d0000b27383972ec508d8960d87f0a11e","1","1","164363","https://p.scdn.co/mp3-preview/b87fcec5ab1608b104552239f7fde4dd677f1141?cid=9950ac751e34487dbbe027c4fd7f8e99","true","17","TCAEH1975092","","2021-02-16T10:30:52Z"
"spotify:track:6izb2mjmV4Awdi55OL0isp","Way That U Move","spotify:artist:2Z2Ql8nI4p0TfVvl7gYeWF","Gari!","spotify:album:3PdbTo2CT8eXDMaZvEnbNS","Way That U Move","spotify:artist:2Z2Ql8nI4p0TfVvl7gYeWF","Gari!","2020-01-02","https://i.scdn.co/image/ab67616d0000b273110fc63069db32790452fb5e","1","1","117237","https://p.scdn.co/mp3-preview/ba92e1a7dda7f9b795db84fcf975290d0f85aff4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","10","QZFYW2063832","","2021-02-15T00:01:02Z"
"spotify:track:1Fk9MDDgy1VvMosMh4m34G","COMMA$","spotify:artist:3MR1RYx6wS8n93uSVpYoQ5","LORD$OFDOGTOWN","spotify:album:7uBoH5eDFQ7ifeAjjtS9Zn","LORD$OFDOGTOWN","spotify:artist:3MR1RYx6wS8n93uSVpYoQ5","LORD$OFDOGTOWN","2019-10-09","https://i.scdn.co/image/ab67616d0000b273c16795748186e0375da4de33","1","9","146400","https://p.scdn.co/mp3-preview/3b2a9138f3446a69a0f5daf9e5356f9caeb9042f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","QZHN51939387","","2021-02-14T13:06:05Z"
"spotify:track:7l5B1ilLEOxqp9V2LZyKIg","Exhausted","spotify:artist:2vxh38hZKAV0DlSpnv7cqT","Lxst","spotify:album:6N7VOYNSZYsqm1oL4o1rlt","Lost","spotify:artist:2vxh38hZKAV0DlSpnv7cqT","Lxst","2020-01-24","https://i.scdn.co/image/ab67616d0000b273aa739d6ea808ecb44a498c99","1","7","145096","https://p.scdn.co/mp3-preview/754b339e4f680978459c935ec7d81475af7b5a1b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZFYZ1975936","","2021-02-14T12:34:43Z"
"spotify:track:33xanIX3F1I3grdGB0TosU","In My Head","spotify:artist:3AUIYVmhwrsw8UOPHEv91Z","Tommy Ice","spotify:album:1LymRVX0Qx7MzygjbE4p89","In My Head","spotify:artist:3AUIYVmhwrsw8UOPHEv91Z","Tommy Ice","2020-05-07","https://i.scdn.co/image/ab67616d0000b27373bf9dd60d609a00bc3c5001","1","1","119248","https://p.scdn.co/mp3-preview/58f240e2935ace7134e197cc1083d42fd24bcd38?cid=9950ac751e34487dbbe027c4fd7f8e99","true","27","QZES82036837","","2021-02-13T13:14:34Z"
"spotify:track:1Yl9aXpVAErjzng6tMncqV","Runaway","spotify:artist:4rd1Fk18onvjLw3rA0oj8O, spotify:artist:6SLvnrbDBOwNpcT5XqIlGr","6VIB3Z, lilcheatcod","spotify:album:1WEH6ZfnuZ1t0KdM6gNgPB","Runaway","spotify:artist:4rd1Fk18onvjLw3rA0oj8O","6VIB3Z","2021-01-29","https://i.scdn.co/image/ab67616d0000b2738746c0c59aa500556a877207","1","1","155970","https://p.scdn.co/mp3-preview/2dfb78ef152c70c9066592c351ad40e3e212f023?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZKDK2182829","","2021-02-12T06:58:30Z"
"spotify:track:1qWpYCt9rJmr0oPs1tqFzP","I C U","spotify:artist:6RPLfI95V4juSTtpBumiWk, spotify:artist:1YGcwywdMAkxfR8YO5CG8t, spotify:artist:6rxf6Nhp9QK3BU2BAw3xVW","Isaac Zale, Kota the Friend, SwuM","spotify:album:1G1xm5Jww1lwc9brKsNvOP","I C U","spotify:artist:6RPLfI95V4juSTtpBumiWk, spotify:artist:1YGcwywdMAkxfR8YO5CG8t, spotify:artist:6rxf6Nhp9QK3BU2BAw3xVW","Isaac Zale, Kota the Friend, SwuM","2021-02-12","https://i.scdn.co/image/ab67616d0000b2731b20ae3bdfbfd769ffc2d68f","1","1","209142","https://p.scdn.co/mp3-preview/900d7e57f8dbd632b312dd565295130e04ce5124?cid=9950ac751e34487dbbe027c4fd7f8e99","true","4","QZPEW2100108","","2021-02-12T06:36:48Z"
"spotify:track:3uwrczwM9A3xX63jlcRhIC","Cleaner Air","spotify:artist:5BhFZpE8kUGZJiKOsYjLQM","Yeek","spotify:album:5umNDZUdBy2Pex5bXnlpix","Cleaner Air","spotify:artist:5BhFZpE8kUGZJiKOsYjLQM","Yeek","2018-10-30","https://i.scdn.co/image/ab67616d0000b273a628aafe33421f50c08ed3c2","1","1","128129","https://p.scdn.co/mp3-preview/3538fe435e12fc28997e01dcfacc1b7b4123c020?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZES61804009","","2021-02-11T19:01:02Z"
"spotify:track:61fraRzADs922JnEujqhQV","Great Escape","spotify:artist:57MSCk9ocHFyzO9phFgPt0","Orrin","spotify:album:7wb1q0xAbZucguh5XJRD8r","Great Escape","spotify:artist:57MSCk9ocHFyzO9phFgPt0","Orrin","2018-09-20","https://i.scdn.co/image/ab67616d0000b27350a4c1ee48ca20e02b31c6c8","1","1","184000","https://p.scdn.co/mp3-preview/90d9692b5f11dd56aa947287078ab6b381d8feea?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","TCADU1858584","","2021-02-11T18:58:35Z"
"spotify:track:31MKtq0YCjZuzpm2PIWKqI","RIDE TO THE SIDE","spotify:artist:3FXk7WOqY2ZeSzCVJFHJUZ","O2worldwide","spotify:album:4H0HxOxXYsVoINfSnqXFxY","RIDE TO THE SIDE","spotify:artist:3FXk7WOqY2ZeSzCVJFHJUZ","O2worldwide","2019-10-03","https://i.scdn.co/image/ab67616d0000b2733b0e6a6e54bf265de0080d82","1","1","161250","https://p.scdn.co/mp3-preview/74cc2c13dbf18cb72103b8627dfc8a5f4f439442?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZHN61955404","","2021-02-11T18:35:14Z"
"spotify:track:26oFhG0dVaooDg326Ohof9","LEAP!","spotify:artist:20WmX0l9JgOpehDOAXY6iO","Souly Had","spotify:album:5jsXww8YTt5DzHvz4ChtNh","LEAP!","spotify:artist:20WmX0l9JgOpehDOAXY6iO","Souly Had","2020-07-17","https://i.scdn.co/image/ab67616d0000b2730792e3749153a55b9100e3d1","1","1","131009","","false","24","USUM72013289","","2021-02-11T18:31:29Z"
"spotify:track:3f9Mzvd3URfbbIJBX4pz9Z","Phone Numbers","spotify:artist:6USv9qhCn6zfxlBQIYJ9qs, spotify:artist:1rHOtdmGNr5vcYNw5v7QGC","Dominic Fike, Kenny Beats","spotify:album:6RhSCF1Z3g95Q1rZWqpUdT","Phone Numbers","spotify:artist:6USv9qhCn6zfxlBQIYJ9qs, spotify:artist:1rHOtdmGNr5vcYNw5v7QGC","Dominic Fike, Kenny Beats","2019-07-04","https://i.scdn.co/image/ab67616d0000b2731047fa3fb0151cf803d9c696","1","1","146826","https://p.scdn.co/mp3-preview/d4ca18382d041d37fda23ba1f4e501d578b55a03?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USQX91901664","","2021-02-11T18:26:05Z"
"spotify:track:5AxRIohq0JgpciZAqOGqqM","Sad Khalil Hours","spotify:artist:0TzMK687XQf4EwLFYvpDLz, spotify:artist:26p8OhCn7VTK1UFGzSmTAl","Khalil?, jinnwilliam","spotify:album:2v7alRhmXvf4FuG3Vj4rfU","Sad Khalil Hours","spotify:artist:0TzMK687XQf4EwLFYvpDLz, spotify:artist:26p8OhCn7VTK1UFGzSmTAl","Khalil?, jinnwilliam","2019-04-23","https://i.scdn.co/image/ab67616d0000b273120668b1830c3e514fbe16bc","1","1","124029","https://p.scdn.co/mp3-preview/57c90a07957d7dbd90f29c89c2d4a11f23de322b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","34","QZES71968921","","2021-02-11T17:42:46Z"
"spotify:track:240EYPkeBbsXStm3qfNj0L","Crazy in Love","spotify:artist:11wXsMzrtYLvAsaF1EfHBx","Rocstaryoshi","spotify:album:4dfW7kQWLQbcZJlnZr1cDs","Crazy in Love","spotify:artist:11wXsMzrtYLvAsaF1EfHBx","Rocstaryoshi","2019-05-02","https://i.scdn.co/image/ab67616d0000b2739018b52a334f48161d776264","1","1","166948","https://p.scdn.co/mp3-preview/b3475ff9856a3043d78e4df1a7c96dc5a3b86e68?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZES81917569","","2021-02-11T17:04:29Z"
"spotify:track:6QQvObJmEFWBeRKZdEG6Mt","Only You","spotify:artist:1MlV4b7HGi4AiZWXholyVu","IshDARR","spotify:album:33YGepbVDBXZyqz45rqFuw","Old Soul, Young Spirit","spotify:artist:1MlV4b7HGi4AiZWXholyVu","IshDARR","2015-03-04","https://i.scdn.co/image/ab67616d0000b273f096db7ea1530c8fb9f5ceaa","1","3","180062","https://p.scdn.co/mp3-preview/7d0b9b15ae12d5eeb70b5a5aef5248c9d5ca1fa9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","35","USUYG1192497","","2021-02-11T16:13:24Z"
"spotify:track:0kML2mR2lPplaIp6lUlL2r","Love Again","spotify:artist:6JygKoUdCYpjiwjQFFolI7","Ryan Librada","spotify:album:4YnkYqAw2SPl6kfZSLCGna","Love Again","spotify:artist:6JygKoUdCYpjiwjQFFolI7","Ryan Librada","2021-01-23","https://i.scdn.co/image/ab67616d0000b27332f57d57a0019a472cb97189","1","1","206500","https://p.scdn.co/mp3-preview/e497a0e8805f5c47c39d7af8df5c2ecd0c73f473?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","QZFYZ2111622","","2021-02-11T06:57:08Z"
"spotify:track:3HD9BE49dhRLZxFIzoRJg0","Scargazer","spotify:artist:55l8XOO8frgVTbpedazbWo","Prompto","spotify:album:5pUZBH88NKF4R2oA0jZsE0","Scargazer","spotify:artist:55l8XOO8frgVTbpedazbWo","Prompto","2020-03-20","https://i.scdn.co/image/ab67616d0000b2731978e9a386aaf4945b8c0e7b","1","1","144000","https://p.scdn.co/mp3-preview/9123699eeb899fc57e8159b42e61f23b02a58fae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","QZFZ42052807","","2021-02-11T06:47:12Z"
"spotify:track:6yGEZditBQGxdMHzCXVwIX","Runner","spotify:artist:7feUHTv9iwrImJ4QoHm1Ln","Monty Xon","spotify:album:2oJKrpgyjtRA3CDoHUPW6P","Runner","spotify:artist:7feUHTv9iwrImJ4QoHm1Ln","Monty Xon","2020-03-03","https://i.scdn.co/image/ab67616d0000b2733f15582a3259f05027aa1200","1","1","158117","https://p.scdn.co/mp3-preview/6089ab9fd6854ed85ff21a41e523259beaa2d3d1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZFZ42013913","","2021-02-11T06:43:26Z"
"spotify:track:5TZcMK2HiMIN9nq44iPl57","Wavegang","spotify:artist:0nWx30KaQr86AxqBbqDIUw, spotify:artist:5WIYj5W5U866oD49Pk0XHw","Rella, WHYHAZ","spotify:album:4oIzFXyn918xacLjaZSkrV","Wavegang","spotify:artist:0nWx30KaQr86AxqBbqDIUw","Rella","2018-10-05","https://i.scdn.co/image/ab67616d0000b27394533ce742549acdee52e33b","1","1","168932","https://p.scdn.co/mp3-preview/e25029f4728870efc0fdc0f065560230826d75ef?cid=9950ac751e34487dbbe027c4fd7f8e99","true","19","SEYOK1853932","","2021-02-11T06:39:24Z"
"spotify:track:2jdw2tc29bqJwToyGvKgJm","Ninety","spotify:artist:0xOeVMOz2fVg5BJY3N6akT","Jaden","spotify:album:4IFpj2jyRcugt1yzH82m3E","SYRE","spotify:artist:0xOeVMOz2fVg5BJY3N6akT","Jaden","2017-11-17","https://i.scdn.co/image/ab67616d0000b2736aafb01504b69173c877bdca","1","8","468168","","true","53","QMJMT1701500","","2021-02-10T22:51:55Z"
"spotify:track:2xFxMCpPRIsgXkND5gG4aA","Own Appeal","spotify:artist:72tRiBHei5G9M8it4h4sfC","Oddisee","spotify:album:0HmIseHFE5laNxm647G72y","Tangible Dream","spotify:artist:72tRiBHei5G9M8it4h4sfC","Oddisee","2013-12-17","https://i.scdn.co/image/ab67616d0000b273a8fe16c1fc27350ef2993bbc","1","4","274285","https://p.scdn.co/mp3-preview/45b65e95df65200da824ca0d94b519f8345848d5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QMBZ91326402","","2021-02-10T22:46:33Z"
"spotify:track:6GivWRmlYtefJr28jev6e0","Leray","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","spotify:album:0tKX7BLXiiRgXUKYdJzjEz","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273cd81b9f0393348b6537c9d92","1","1","122706","https://p.scdn.co/mp3-preview/9a3b1f1ac72e123ded0022772011aff1a3f6f4ea?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZJ841900139","","2021-02-10T22:10:26Z"
"spotify:track:1jQsKN68yE94tMYml0wHMd","Jump Out The Window","spotify:artist:0c173mlxpT3dSFRgMO8XPh","Big Sean","spotify:album:0XAIjjN5qxViVS0Y5fYkar","I Decided.","spotify:artist:0c173mlxpT3dSFRgMO8XPh","Big Sean","2017-02-03","https://i.scdn.co/image/ab67616d0000b273e572359074e5da958a922987","1","5","213693","","true","55","USUM71615601","","2021-02-10T19:04:49Z"
"spotify:track:6eDfe957aV4sqGnDhlSikJ","Drive Safe","spotify:artist:2IDLDx25HU1nQMKde4n61a","Rich Brian","spotify:album:2ZGkTvwtwDoembcBr8SS0d","The Sailor","spotify:artist:2IDLDx25HU1nQMKde4n61a","Rich Brian","2019-07-26","https://i.scdn.co/image/ab67616d0000b2739f49ffe7fe94bdd0f2f98af2","1","5","240118","https://p.scdn.co/mp3-preview/e6dd50d022c9ce79491d21c3e40c6077e9bff27f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","ZZOPM1901100","","2021-02-10T18:36:02Z"
"spotify:track:0sHFw13WH3LtSB3yP8UMYJ","Falling for U","spotify:artist:7gvbCoLA8lJUktp8G2xIRR, spotify:artist:0HthCchcL0kVLHTr113Vk1","Peachy!, mxmtoon","spotify:album:1XcWosLrZX4QBLJCkVR3dm","Falling for U","spotify:artist:7gvbCoLA8lJUktp8G2xIRR, spotify:artist:0HthCchcL0kVLHTr113Vk1","Peachy!, mxmtoon","2017-08-14","https://i.scdn.co/image/ab67616d0000b2736fd209ba0b69ed8a3e2e0349","1","1","124000","https://p.scdn.co/mp3-preview/a513a1364ad882a9c3f6050b5501d09ce0f83f1a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","ushm81705333","","2021-02-10T18:32:58Z"
"spotify:track:4H4qmN7KaVOcVTxWQTMDHZ","issues","spotify:artist:3FyxEZrTwxWFQBH1Bmi30c","atm","spotify:album:0VtU5NLNnzexYCfvibLRDB","atm","spotify:artist:3FyxEZrTwxWFQBH1Bmi30c","atm","2019-04-26","https://i.scdn.co/image/ab67616d0000b2734686fa3bdf1e139b37fc951d","1","2","139636","https://p.scdn.co/mp3-preview/adca086772ed0102c5c0038d40466ab5c98f21ea?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QM8RL1900816","","2021-02-10T07:05:26Z"
"spotify:track:3nPxnMPQG3J8ndJqAetZya","Speaking Of","spotify:artist:20WmX0l9JgOpehDOAXY6iO","Souly Had","spotify:album:0kQLEyJA3FHUwqx0i9T82O","Speaking Of","spotify:artist:20WmX0l9JgOpehDOAXY6iO","Souly Had","2018-05-16","https://i.scdn.co/image/ab67616d0000b27371e75bfef1d3000b8a569be8","1","1","202241","https://p.scdn.co/mp3-preview/842ddd3483bd650780ed5ec02b49a39e94432e21?cid=9950ac751e34487dbbe027c4fd7f8e99","true","31","QZB4J1848785","","2021-02-10T06:54:53Z"
"spotify:track:69NcHuDIEHntcEZKvKxf7e","2 Fast","spotify:artist:3Hxle1ifo8pdsakQ06MMUH","Kill Jasper","spotify:album:7x49euEJMoYqZ2kEbxvCOD","2 Fast","spotify:artist:3Hxle1ifo8pdsakQ06MMUH","Kill Jasper","2020-10-06","https://i.scdn.co/image/ab67616d0000b273587aa085be74b2aebde98f81","1","1","144519","https://p.scdn.co/mp3-preview/0bc274cf605f7678fa4297ffcb312b78982519be?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZK6F2098292","","2021-02-10T06:52:28Z"
"spotify:track:2hQgivusNWN2Jmq3IQc540","Fake Love","spotify:artist:0nYqn5H46JHtn3reTfo67I","Steven Moses","spotify:album:34Plwh2ydwyrBG2NINSiCz","99","spotify:artist:0nYqn5H46JHtn3reTfo67I","Steven Moses","2020-09-18","https://i.scdn.co/image/ab67616d0000b27353aaa8d87609533bbcaa0b91","1","2","193820","","true","21","USUM72014837","","2021-02-08T17:32:09Z"
"spotify:track:4wcOo3mJXC7sh0iULJsW6K","Backyard","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","spotify:album:6RBVbvHUbdAnUWm4GjyY7A","FOTO","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2019-05-15","https://i.scdn.co/image/ab67616d0000b273303f3cbf4255aa446b6fcda4","1","14","206000","https://p.scdn.co/mp3-preview/fb61e89afe878e7a4e1182e478a1c5ebd9d8c676?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","QZES71973357","","2021-02-08T17:21:20Z"
"spotify:track:1xhe1Vf7AY0AMxBpLAmcyi","Drugs on M, Pt. 2","spotify:artist:61GTvvC3CKp9afOf9WUTXa","Matty Wood$","spotify:album:4Kvut7PYQAPfmws9enakta","DopeBoy","spotify:artist:61GTvvC3CKp9afOf9WUTXa","Matty Wood$","2017-11-12","https://i.scdn.co/image/ab67616d0000b273a95a02a69290019e0c380586","1","5","109875","https://p.scdn.co/mp3-preview/291c5456e761c7f48c68e165777ba1c4c5610aac?cid=9950ac751e34487dbbe027c4fd7f8e99","true","37","QZANL1728567","","2021-02-08T17:13:56Z"
"spotify:track:1ST9j1NDyNxRkhHalioB0T","Nightmare","spotify:artist:3ni2LMoIX5OSby8HLTKPbO","Nick Rose","spotify:album:5AtF2z4qsOE6z95odNoGvr","Dream Sequence","spotify:artist:3ni2LMoIX5OSby8HLTKPbO","Nick Rose","2020-10-09","https://i.scdn.co/image/ab67616d0000b273dc4c1655097f7a0f9c368eb2","1","7","232124","https://p.scdn.co/mp3-preview/8e0bea074c408807801604241d5171f046a203fd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","QZHN92066053","","2021-02-08T06:51:08Z"
"spotify:track:2u36AfO6p7f6ciw15E4xh9","My Anxiety","spotify:artist:2wcrc3fjebDRLVdtRUa3pu","Cal Scruby","spotify:album:6WINZEmy3aVABMhKRzh6w9","My Anxiety","spotify:artist:2wcrc3fjebDRLVdtRUa3pu","Cal Scruby","2018-10-09","https://i.scdn.co/image/ab67616d0000b273d4de92d1c4f31da5deb16f5d","1","1","183099","https://p.scdn.co/mp3-preview/3ad516891907991960d40e8e2e0e89809e855eb9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","UST8K1861642","","2021-02-08T06:45:32Z"
"spotify:track:7GpUcvEemkO1KPoM7Hick6","carry on","spotify:artist:7ow7nXWCZuMoU09aRki7GB, spotify:artist:1Gn7VXcevbvpIa4UOFG9p1","halberd, Mikey Swamp","spotify:album:1jsZoFTkEVVK1o4tu7Sk6t","carry on","spotify:artist:7ow7nXWCZuMoU09aRki7GB","halberd","2018-05-20","https://i.scdn.co/image/ab67616d0000b273a21eb71e94370fbbda64ee5b","1","1","112552","https://p.scdn.co/mp3-preview/82906d08889ea354048dd2040bc19e22d6c7d895?cid=9950ac751e34487dbbe027c4fd7f8e99","true","24","QM42K1834542","","2021-02-08T06:42:34Z"
"spotify:track:2GhUR1lXjfxPCUKNSxuxF0","Lost My Mind","spotify:artist:1WcUEKDht7lhgklZZJrzNg","Alec King","spotify:album:1cuBBx62hw72hlhVwFFlAi","Greatest Hits Vol. 1","spotify:artist:1WcUEKDht7lhgklZZJrzNg","Alec King","2019-03-01","https://i.scdn.co/image/ab67616d0000b2738c9cfc73ca7c7dadd27c5610","1","6","202320","","true","32","USUM71901836","","2021-02-08T06:34:45Z"
"spotify:track:3tQXcgANtsWFikbevMflJy","People Change","spotify:artist:0e3QwYFFvchz74CiV4399u","Kodie Osborne","spotify:album:1rK4aoYOVNGLg6fPzbKmtM","People Change","spotify:artist:0e3QwYFFvchz74CiV4399u","Kodie Osborne","2018-09-10","https://i.scdn.co/image/ab67616d0000b2730a80662f332f6e1032f07fde","1","1","112000","https://p.scdn.co/mp3-preview/b2841fd2d6d4de3a98ee1a98fc83386080d81e4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCADU1849922","","2021-02-07T22:08:17Z"
